ts,slug,token_id,decision_type,mid,action_side,action_price,action_size,spread,sport,ref_source,fair_a,fair_b,momentum,symbol,book_edge_delta,book_size_mult,retrieved_categories,exit_sweep,crypto_exit,exit_reason,exit_reason_category,pnl_pct_at_exit,cash_pnl_usdc,realized_pnl,percent_pnl_current,outcome,market_resolved,holding_hours
2026-06-10T22:55:55.228682+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,entry,0.825,BUY,0.187,4.20,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,unknown,,
2026-06-10T22:56:05.520682+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.145,SELL,0.142,22.24,,,,,,,,,,,True,,TAKE-PROFIT: +281.0% >= 8.0% — locking gains,TAKE-PROFIT,281.0,,,,win,,0.0
2026-06-10T22:56:09.382652+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:09.392241+00:00,btc-updown-4h-1781121600,,hold,0.075,,,,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:09.399185+00:00,eth-updown-4h-1781121600,,hold,0.14,,,,,,,,,0.004450734650552197,ETHUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:09.402878+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:09.407471+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.515,,,,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:09.487508+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,,,,,,,,,,,,hold,,
2026-06-10T22:56:10.510319+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.855,SELL,0.852,22.24,,,,,,,,,,,,True,TAKE-PROFIT: +281.0% >= 8.0% — locking gains,TAKE-PROFIT,281.0,,,,win,,0.0
2026-06-10T22:56:23.671985+00:00,btc-updown-4h-1781121600,,hold,0.07,,,,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:23.680654+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:23.682149+00:00,eth-updown-4h-1781121600,,hold,0.135,,,,,,,,,0.004450734650552197,ETHUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:23.688143+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:23.691678+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.515,,,,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,hold,,
2026-06-10T22:56:23.797505+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,,,,,,,,,,,,hold,,
2026-06-10T22:56:24.264455+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,entry,0.865,BUY,0.14700000000000002,4.20,,,,,,0.002954196966384401,BTCUSDT,,,,,,,,,,,,unknown,,
2026-06-10T22:56:29.457661+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:56:42.972080+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.125,SELL,0.122,28.58,,,,,,,,,,,True,,TAKE-PROFIT: +117.8% >= 8.0% — locking gains,TAKE-PROFIT,117.8,,,,win,,0.01
2026-06-10T22:56:51.225851+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.885,SELL,0.882,28.58,,,,,,,,,,,,True,TAKE-PROFIT: +117.8% >= 8.0% — locking gains,TAKE-PROFIT,117.8,,,,win,,0.01
2026-06-10T22:56:51.359861+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0029652999008736637,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:56:51.432493+00:00,btc-updown-4h-1781121600,,hold,0.07,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:56:51.481385+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:56:51.486206+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.51,,,,,,,,,0.0029652999008736637,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:56:51.545979+00:00,eth-updown-4h-1781121600,,hold,0.135,,,,,,,,,0.004568676015071603,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:56:51.582531+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:06.412816+00:00,eth-updown-4h-1781121600,,hold,0.14,,,,,,,,,0.004568676015071603,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:06.484048+00:00,btc-updown-4h-1781121600,,hold,0.07,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:06.807059+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:06.825725+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:06.880176+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.51,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:06.959140+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:07.642891+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,entry,0.875,BUY,0.137,3.9480,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,unknown,,
2026-06-10T22:57:17.875964+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.115,SELL,0.112,22.79,,,,,,,,,,,True,,TAKE-PROFIT: +10.7% >= 8.0% — locking gains,TAKE-PROFIT,10.7,,,,win,,0.0
2026-06-10T22:57:21.833774+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.51,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:22.006738+00:00,btc-updown-4h-1781121600,,hold,0.06,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:22.186775+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:22.234018+00:00,eth-updown-4h-1781121600,,hold,0.135,,,,,,,,,0.004568676015071603,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:22.244035+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.0029654631793220683,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:22.264806+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:22.681876+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.885,SELL,0.882,22.79,,,,,,,,,,,,True,TAKE-PROFIT: +10.7% >= 8.0% — locking gains,TAKE-PROFIT,10.7,,,,win,,0.0
2026-06-10T22:57:36.390873+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:37.367452+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.51,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:37.383388+00:00,btc-updown-4h-1781121600,,hold,0.06,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:37.385415+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:37.388947+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:37.411641+00:00,eth-updown-4h-1781121600,,hold,0.13,,,,,,,,,0.0043700379274598305,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:38.109010+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,entry,0.855,BUY,0.157,3.9480,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,unknown,,
2026-06-10T22:57:48.325577+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.085,SELL,0.082,30.78,,,,,,,,,,,True,,STOP-LOSS: -11.7% <= -5.0% — cutting loss,STOP-LOSS,-11.7,,,,loss,,0.0
2026-06-10T22:57:52.711305+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:52.764799+00:00,eth-updown-4h-1781121600,,hold,0.14,,,,,,,,,0.0043700379274598305,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:52.788889+00:00,btc-updown-4h-1781121600,,hold,0.065,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:52.840531+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:52.842199+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.51,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:52.887619+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:57:53.522741+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.925,SELL,0.922,30.78,,,,,,,,,,,,True,STOP-LOSS: -11.7% <= -5.0% — cutting loss,STOP-LOSS,-11.7,,,,loss,,0.0
2026-06-10T22:58:07.650744+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.5,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:07.664339+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:07.665306+00:00,btc-updown-4h-1781121600,,hold,0.065,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:07.673149+00:00,eth-updown-4h-1781121600,,hold,0.14,,,,,,,,,0.0043700379274598305,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:07.746024+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:07.763957+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:08.246483+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,entry,0.955,BUY,0.056999999999999995,3.9480,,,,,,0.002775896900762821,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,unknown,,
2026-06-10T22:58:18.456270+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.075,SELL,0.072,80.01,,,,,,,,,,,True,,TAKE-PROFIT: +19.2% >= 8.0% — locking gains,TAKE-PROFIT,19.2,,,,win,,0.0
2026-06-10T22:58:23.312789+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:23.707295+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.5,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:23.783788+00:00,btc-updown-4h-1781121600,,hold,0.065,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:23.790710+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:23.819117+00:00,bitcoin-up-or-down-june-10-2026-9pm-et,,hold,0.5,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:23.832268+00:00,eth-updown-4h-1781121600,,hold,0.13,,,,,,,,,0.004469356971265787,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:24.008152+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.915,SELL,0.912,80.01,,,,,,,,,,,,True,TAKE-PROFIT: +19.2% >= 8.0% — locking gains,TAKE-PROFIT,19.2,,,,win,,0.0
2026-06-10T22:58:39.808158+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:40.048321+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:40.097092+00:00,eth-updown-4h-1781121600,,hold,0.13,,,,,,,,,0.004469356971265787,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:40.118261+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.495,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:40.136170+00:00,btc-updown-4h-1781121600,,hold,0.065,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:40.185640+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:40.801073+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,entry,0.925,BUY,0.087,3.9480,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,unknown,,
2026-06-10T22:58:51.017633+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.055,SELL,0.052,66.67,,,,,,,,,,,True,,TAKE-PROFIT: +209.9% >= 8.0% — locking gains,TAKE-PROFIT,209.9,,,,win,,0.0
2026-06-10T22:58:55.816055+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:55.950253+00:00,eth-updown-4h-1781121600,,hold,0.125,,,,,,,,,0.004469356971265787,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:55.965106+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:55.994974+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:55.995711+00:00,btc-updown-4h-1781121600,,hold,0.055,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:55.998856+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.495,,,,,,,,,0.0028237374861356567,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:58:56.271300+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.955,SELL,0.952,66.67,,,,,,,,,,,,True,TAKE-PROFIT: +209.9% >= 8.0% — locking gains,TAKE-PROFIT,209.9,,,,win,,0.0
2026-06-10T22:59:10.013682+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:10.712460+00:00,btc-updown-4h-1781121600,,hold,0.055,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:10.729909+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:10.833850+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.49,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:10.855602+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:10.858148+00:00,eth-updown-4h-1781121600,,hold,0.115,,,,,,,,,0.003805160865813691,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:11.443804+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,entry,0.865,BUY,0.14700000000000002,3.9480,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,unknown,,
2026-06-10T22:59:22.441038+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.055,SELL,0.052,20.01,,,,,,,,,,,True,,TAKE-PROFIT: +158.3% >= 8.0% — locking gains,TAKE-PROFIT,158.3,,,,win,,0.0
2026-06-10T22:59:27.169093+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:27.227324+00:00,btc-updown-4h-1781121600,,hold,0.055,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:27.344378+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:27.352798+00:00,eth-updown-4h-1781121600,,hold,0.115,,,,,,,,,0.003805160865813691,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:27.369180+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.505,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:27.416733+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:28.008819+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.945,SELL,0.942,20.01,,,,,,,,,,,,True,TAKE-PROFIT: +158.3% >= 8.0% — locking gains,TAKE-PROFIT,158.3,,,,win,,0.0
2026-06-10T22:59:41.842504+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.505,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:41.846025+00:00,btc-updown-4h-1781121600,,hold,0.055,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:41.861333+00:00,eth-updown-4h-1781121600,,hold,0.115,,,,,,,,,0.003805160865813691,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:41.868624+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:41.988226+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:42.001838+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:42.680508+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,entry,0.985,BUY,0.027,3.9480,,,,,,0.0023012464513470607,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,unknown,,
2026-06-10T22:59:52.769781+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.02,SELL,0.017,170.33,,,,,,,,,,,True,,STOP-LOSS: -22.4% <= -5.0% — cutting loss,STOP-LOSS,-22.4,,,,loss,,0.0
2026-06-10T22:59:57.539760+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:57.557062+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,170.33,,,,,,,,,,,,True,STOP-LOSS: -22.4% <= -5.0% — cutting loss,STOP-LOSS,-22.4,,,,loss,,0.0
2026-06-10T22:59:58.189437+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:58.235487+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.505,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:58.283306+00:00,btc-updown-4h-1781121600,,hold,0.055,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:58.333222+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T22:59:58.362024+00:00,eth-updown-4h-1781121600,,hold,0.1,,,,,,,,,0.0034451293320173276,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:08.181382+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.01
2026-06-10T23:00:13.026833+00:00,btc-updown-4h-1781121600,,hold,0.055,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:13.185247+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.01
2026-06-10T23:00:13.396191+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.465,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:13.405518+00:00,eth-updown-4h-1781121600,,hold,0.105,,,,,,,,,0.0034451293320173276,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:13.489384+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
